id,localidad,pais,temperatura_fahrenheit,fecha_y_hora,cobertura_nubes,indice_uv,presion_atmosferica,velocidad_viento,created_at,updated_at,delta_temperatura_horaria,delta_temperatura_diaria
869,Buenos Aires,Colombia,81.32,2024-01-08,Parcial,8.1,1022.8,8.1,2024-12-19 12:11:09,2024-12-19 12:11:09,13.3,13.3
870,Castilla,Colombia,80.24000000000001,2024-01-09,Total,1.0,1013.8,2.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-14.600000000000001,-14.600000000000001
871,Belen,Colombia,59.900000000000006,2024-01-14,Total,3.0,1004.2,0.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-7.5,-7.5
872,Castilla,Colombia,83.12,2024-01-09,Total,4.5,1022.3,11.3,2024-12-19 12:11:09,2024-12-19 12:11:09,9.900000000000002,9.900000000000002
873,Buenos Aires,Colombia,65.12,2024-01-10,Total,10.6,1023.3,0.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-2.0,-2.0
874,El Poblado,Colombia,81.86,2024-01-09,Parcial,0.2,1018.4,8.3,2024-12-19 12:11:09,2024-12-19 12:11:09,5.5,5.5
875,Robledo,Colombia,88.7,2024-01-11,Total,10.9,1008.8,11.1,2024-12-19 12:11:09,2024-12-19 12:11:09,9.2,9.2
876,Belen,Colombia,62.78,2024-01-15,Total,8.2,1010.3,14.6,2024-12-19 12:11:09,2024-12-19 12:11:09,1.7999999999999972,1.7999999999999972
877,Belen,Colombia,70.88,2024-01-17,Total,9.6,1014.2,4.5,2024-12-19 12:11:09,2024-12-19 12:11:09,7.0,7.0
878,Belen,Colombia,81.86,2024-01-11,Total,7.7,1001.6,1.8,2024-12-19 12:11:09,2024-12-19 12:11:09,5.199999999999999,5.199999999999999
879,El Poblado,Colombia,72.86,2024-01-12,Total,9.0,1004.8,12.2,2024-12-19 12:11:09,2024-12-19 12:11:09,8.399999999999999,8.399999999999999
880,Aranjuez,Colombia,79.34,2024-01-12,Parcial,10.9,1007.8,5.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-1.5,-1.5
881,Buenos Aires,Colombia,86.18,2024-01-13,Total,3.5,1017.3,8.1,2024-12-19 12:11:09,2024-12-19 12:11:09,7.0,7.0
882,Aranjuez,Colombia,60.620000000000005,2024-01-14,Total,8.5,1019.2,11.7,2024-12-19 12:11:09,2024-12-19 12:11:09,-6.600000000000001,-6.600000000000001
883,Robledo,Colombia,93.38,2024-01-13,Mínima,8.1,1018.1,1.8,2024-12-19 12:11:09,2024-12-19 12:11:09,1.0,1.0
884,Robledo,Colombia,69.25999999999999,2024-01-15,Total,5.6,1002.6,10.1,2024-12-19 12:11:09,2024-12-19 12:11:09,0.40000000000000213,0.40000000000000213
885,Aranjuez,Colombia,87.08000000000001,2024-01-10,Total,3.2,1016.0,14.8,2024-12-19 12:11:09,2024-12-19 12:11:09,0.6000000000000014,0.6000000000000014
886,Belen,Colombia,60.980000000000004,2024-01-11,Total,4.4,1008.8,14.5,2024-12-19 12:11:09,2024-12-19 12:11:09,1.7999999999999972,1.7999999999999972
887,Aranjuez,Colombia,66.02,2024-01-10,Total,5.0,1009.6,9.0,2024-12-19 12:11:09,2024-12-19 12:11:09,-16.199999999999996,-16.199999999999996
888,Laureles,Colombia,89.24000000000001,2024-01-14,Mínima,9.3,1004.6,3.0,2024-12-19 12:11:09,2024-12-19 12:11:09,-8.5,-8.5
889,Laureles,Colombia,60.08,2024-01-16,Total,2.4,1012.9,0.6,2024-12-19 12:11:09,2024-12-19 12:11:09,3.5,3.5
890,Belen,Colombia,68.36,2024-01-15,Total,10.5,1001.0,2.7,2024-12-19 12:11:09,2024-12-19 12:11:09,8.2,8.2
891,Robledo,Colombia,89.42,2024-01-11,Total,2.4,1014.3,7.8,2024-12-19 12:11:09,2024-12-19 12:11:09,-1.1000000000000014,-1.1000000000000014
892,Laureles,Colombia,63.68000000000001,2024-01-16,Total,5.3,1019.0,2.1,2024-12-19 12:11:09,2024-12-19 12:11:09,1.0999999999999979,1.0999999999999979
893,El Poblado,Colombia,59.18,2024-01-18,Total,1.4,1012.8,2.0,2024-12-19 12:11:09,2024-12-19 12:11:09,12.8,12.8
894,Aranjuez,Colombia,93.38,2024-01-12,Total,1.7,1021.3,13.8,2024-12-19 12:11:09,2024-12-19 12:11:09,-7.199999999999999,-7.199999999999999
895,El Poblado,Colombia,94.63999999999999,2024-01-17,Mínima,2.6,1015.2,0.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-12.400000000000002,-12.400000000000002
896,Laureles,Colombia,73.22,2024-01-17,Total,5.2,1011.5,11.7,2024-12-19 12:11:09,2024-12-19 12:11:09,4.400000000000002,4.400000000000002
897,Belen,Colombia,90.13999999999999,2024-01-13,Total,7.1,1003.7,11.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-2.5,-2.5
898,Castilla,Colombia,69.62,2024-01-14,Total,9.3,1010.9,3.0,2024-12-19 12:11:09,2024-12-19 12:11:09,-3.1000000000000014,-3.1000000000000014
899,Castilla,Colombia,88.34,2024-01-16,Total,1.7,1021.0,14.3,2024-12-19 12:11:09,2024-12-19 12:11:09,-8.0,-8.0
900,Aranjuez,Colombia,71.24000000000001,2024-01-07,Parcial,9.2,1021.7,5.8,2024-12-19 12:11:09,2024-12-19 12:11:09,2.8000000000000007,2.8000000000000007
901,Robledo,Colombia,82.4,2024-01-08,Total,9.0,1017.8,13.2,2024-12-19 12:11:09,2024-12-19 12:11:09,-9.100000000000001,-9.100000000000001
902,Buenos Aires,Colombia,64.94,2024-01-17,Total,7.2,1004.1,7.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-6.199999999999999,-6.199999999999999
903,Aranjuez,Colombia,62.06,2024-01-12,Total,7.7,1022.7,13.9,2024-12-19 12:11:09,2024-12-19 12:11:09,6.300000000000001,6.300000000000001
904,Aranjuez,Colombia,84.02,2024-01-18,Total,8.8,1017.0,11.1,2024-12-19 12:11:09,2024-12-19 12:11:09,9.199999999999996,9.199999999999996
905,Buenos Aires,Colombia,73.4,2024-01-13,Total,10.4,1005.8,1.6,2024-12-19 12:11:09,2024-12-19 12:11:09,9.0,9.0
906,Laureles,Colombia,85.64,2024-01-15,Total,9.8,1013.2,5.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-3.3000000000000007,-3.3000000000000007
907,Castilla,Colombia,68.72,2024-01-18,Total,4.9,1015.4,2.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-0.3000000000000007,-0.3000000000000007
908,Castilla,Colombia,69.80000000000001,2024-01-19,Total,10.8,1000.4,4.9,2024-12-19 12:11:09,2024-12-19 12:11:09,2.299999999999999,2.299999999999999
909,Belen,Colombia,75.74000000000001,2024-01-18,Parcial,6.1,1005.5,5.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-2.599999999999998,-2.599999999999998
910,Robledo,Colombia,79.7,2024-01-09,Parcial,6.9,1004.1,6.4,2024-12-19 12:11:09,2024-12-19 12:11:09,-8.299999999999999,-8.299999999999999
911,Belen,Colombia,83.66,2024-01-14,Total,5.7,1001.3,14.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-10.099999999999998,-10.099999999999998
912,Buenos Aires,Colombia,60.620000000000005,2024-01-19,Total,1.6,1003.7,2.9,2024-12-19 12:11:09,2024-12-19 12:11:09,1.5999999999999979,1.5999999999999979
913,Castilla,Colombia,60.980000000000004,2024-01-20,Total,5.7,1016.3,10.5,2024-12-19 12:11:09,2024-12-19 12:11:09,6.799999999999997,6.799999999999997
914,Robledo,Colombia,67.82,2024-01-19,Total,7.7,1011.0,13.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-3.6999999999999993,-3.6999999999999993
915,Robledo,Colombia,84.92,2024-01-20,Total,5.0,1002.6,13.7,2024-12-19 12:11:09,2024-12-19 12:11:09,7.400000000000002,7.400000000000002
916,Belen,Colombia,93.02,2024-01-10,Mínima,10.7,1003.2,0.7,2024-12-19 12:11:09,2024-12-19 12:11:09,8.900000000000002,8.900000000000002
917,Aranjuez,Colombia,82.22,2024-01-16,Total,7.1,1004.7,12.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-8.100000000000001,-8.100000000000001
918,Belen,Colombia,85.1,2024-01-20,Total,9.3,1005.2,8.7,2024-12-19 12:11:09,2024-12-19 12:11:09,5.5,5.5
919,Castilla,Colombia,75.74000000000001,2024-01-17,Total,5.9,1017.3,3.8,2024-12-19 12:11:09,2024-12-19 12:11:09,5.900000000000002,5.900000000000002
920,Aranjuez,Colombia,86.0,2024-01-21,Total,4.2,1007.9,8.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-9.3,-9.3
921,Castilla,Colombia,69.80000000000001,2024-01-11,Parcial,7.7,1016.7,5.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-7.699999999999999,-7.699999999999999
922,Belen,Colombia,74.66,2024-01-18,Total,10.5,1007.7,12.9,2024-12-19 12:11:09,2024-12-19 12:11:09,0.6000000000000014,0.6000000000000014
923,Laureles,Colombia,73.4,2024-01-12,Total,3.9,1023.7,12.0,2024-12-19 12:11:09,2024-12-19 12:11:09,-0.5999999999999979,-0.5999999999999979
924,Buenos Aires,Colombia,60.980000000000004,2024-01-15,Total,2.4,1007.0,7.1,2024-12-19 12:11:09,2024-12-19 12:11:09,1.2000000000000028,1.2000000000000028
925,Aranjuez,Colombia,93.02,2024-01-19,Total,1.4,1020.3,14.1,2024-12-19 12:11:09,2024-12-19 12:11:09,-9.600000000000001,-9.600000000000001
926,El Poblado,Colombia,63.5,2024-01-13,Total,7.7,1001.8,3.2,2024-12-19 12:11:09,2024-12-19 12:11:09,11.399999999999999,11.399999999999999
927,Laureles,Colombia,84.2,2024-01-16,Mínima,5.4,1021.5,2.0,2024-12-19 12:11:09,2024-12-19 12:11:09,-6.0,-6.0
928,El Poblado,Colombia,80.78,2024-01-17,Parcial,2.1,1014.5,8.5,2024-12-19 12:11:09,2024-12-19 12:11:09,6.199999999999999,6.199999999999999
929,Aranjuez,Colombia,84.56,2024-01-20,Total,1.1,1017.6,11.1,2024-12-19 12:11:09,2024-12-19 12:11:09,13.100000000000001,13.100000000000001
930,Aranjuez,Colombia,62.78,2024-01-19,Total,10.8,1003.0,0.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-7.399999999999999,-7.399999999999999
931,Aranjuez,Colombia,78.08000000000001,2024-01-21,Total,7.3,1011.3,14.8,2024-12-19 12:11:09,2024-12-19 12:11:09,-5.200000000000003,-5.200000000000003
932,El Poblado,Colombia,70.16,2024-01-20,Total,8.3,1005.7,12.5,2024-12-19 12:11:09,2024-12-19 12:11:09,8.0,8.0
933,Buenos Aires,Colombia,78.25999999999999,2024-01-22,Parcial,5.9,1024.9,7.2,2024-12-19 12:11:09,2024-12-19 12:11:09,-3.6999999999999993,-3.6999999999999993
934,Castilla,Colombia,73.94,2024-01-23,Total,0.1,1015.2,2.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-0.10000000000000142,-0.10000000000000142
935,El Poblado,Colombia,65.48,2024-01-21,Total,3.6,1002.0,11.7,2024-12-19 12:11:09,2024-12-19 12:11:09,6.400000000000002,6.400000000000002
936,Aranjuez,Colombia,67.46000000000001,2024-01-22,Total,2.9,1014.1,4.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-6.300000000000001,-6.300000000000001
937,Laureles,Colombia,71.06,2024-01-14,Parcial,0.9,1002.0,7.8,2024-12-19 12:11:09,2024-12-19 12:11:09,7.699999999999999,7.699999999999999
938,Aranjuez,Colombia,91.94,2024-01-22,Total,10.8,1020.2,8.5,2024-12-19 12:11:09,2024-12-19 12:11:09,0.5,0.5
939,Laureles,Colombia,65.66,2024-01-23,Total,2.4,1002.1,0.1,2024-12-19 12:11:09,2024-12-19 12:11:09,10.100000000000001,10.100000000000001
940,Belen,Colombia,89.78,2024-01-21,Mínima,4.8,1022.5,0.7,2024-12-19 12:11:09,2024-12-19 12:11:09,9.099999999999998,9.099999999999998
941,Robledo,Colombia,59.36,2024-01-23,Total,0.1,1018.0,5.5,2024-12-19 12:11:09,2024-12-19 12:11:09,2.3999999999999986,2.3999999999999986
942,Robledo,Colombia,72.86,2024-01-22,Total,0.8,1000.2,14.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-0.5,-0.5
943,Robledo,Colombia,93.2,2024-01-18,Mínima,8.2,1002.4,2.4,2024-12-19 12:11:09,2024-12-19 12:11:09,-2.799999999999997,-2.799999999999997
944,Belen,Colombia,86.18,2024-01-15,Total,3.1,1010.7,8.3,2024-12-19 12:11:09,2024-12-19 12:11:09,14.399999999999999,14.399999999999999
945,Laureles,Colombia,70.7,2024-01-23,Parcial,7.5,1000.3,6.8,2024-12-19 12:11:09,2024-12-19 12:11:09,-12.7,-12.7
946,El Poblado,Colombia,83.48,2024-01-16,Mínima,4.1,1002.4,1.9,2024-12-19 12:11:09,2024-12-19 12:11:09,-0.09999999999999432,-0.09999999999999432
947,Belen,Colombia,80.96000000000001,2024-01-21,Total,1.6,1006.0,13.4,2024-12-19 12:11:09,2024-12-19 12:11:09,16.1,16.1
948,Robledo,Colombia,71.24000000000001,2024-01-24,Total,2.2,1017.7,10.4,2024-12-19 12:11:09,2024-12-19 12:11:09,16.099999999999998,16.099999999999998
949,Aranjuez,Colombia,74.66,2024-01-17,Total,5.8,1012.1,4.8,2024-12-19 12:11:09,2024-12-19 12:11:09,3.400000000000002,3.400000000000002
950,Castilla,Colombia,65.48,2024-01-18,Total,6.3,1009.0,8.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-12.5,-12.5
951,Laureles,Colombia,63.68000000000001,2024-01-22,Total,1.6,1014.5,0.4,2024-12-19 12:11:09,2024-12-19 12:11:09,-6.300000000000001,-6.300000000000001
952,Castilla,Colombia,60.8,2024-01-24,Total,6.4,1001.8,10.2,2024-12-19 12:11:09,2024-12-19 12:11:09,13.0,13.0
953,Belen,Colombia,89.6,2024-01-25,Mínima,6.0,1008.5,4.1,2024-12-19 12:11:09,2024-12-19 12:11:09,-6.0,-6.0
954,Laureles,Colombia,60.44,2024-01-25,Total,2.3,1018.8,12.5,2024-12-19 12:11:09,2024-12-19 12:11:09,2.8000000000000007,2.8000000000000007
955,Robledo,Colombia,85.1,2024-01-23,Total,6.1,1010.7,12.8,2024-12-19 12:11:09,2024-12-19 12:11:09,14.899999999999999,14.899999999999999
956,Robledo,Colombia,70.7,2024-01-24,Total,2.6,1006.0,10.1,2024-12-19 12:11:09,2024-12-19 12:11:09,6.5,6.5
957,Laureles,Colombia,78.80000000000001,2024-01-19,Total,3.6,1009.7,13.5,2024-12-19 12:11:09,2024-12-19 12:11:09,-0.5,-0.5
958,Castilla,Colombia,78.80000000000001,2024-01-19,Total,2.7,1007.0,10.1,2024-12-19 12:11:09,2024-12-19 12:11:09,-5.899999999999999,-5.899999999999999
959,Aranjuez,Colombia,71.42,2024-01-24,Total,4.4,1019.2,12.3,2024-12-19 12:11:09,2024-12-19 12:11:09,18.9,18.9
960,Buenos Aires,Colombia,62.78,2024-01-26,Total,3.8,1014.1,12.1,2024-12-19 12:11:09,2024-12-19 12:11:09,-1.3000000000000007,-1.3000000000000007
961,Laureles,Colombia,60.980000000000004,2024-01-26,Total,9.9,1006.3,3.8,2024-12-19 12:11:09,2024-12-19 12:11:09,-4.399999999999999,-4.399999999999999
962,Buenos Aires,Colombia,64.22,2024-01-27,Total,2.6,1022.0,1.2,2024-12-19 12:11:09,2024-12-19 12:11:09,-10.7,-10.7
963,Aranjuez,Colombia,78.25999999999999,2024-01-24,Parcial,10.5,1010.2,7.2,2024-12-19 12:11:09,2024-12-19 12:11:09,16.0,16.0
964,Aranjuez,Colombia,76.46000000000001,2024-01-25,Total,9.4,1016.1,11.5,2024-12-19 12:11:09,2024-12-19 12:11:09,10.600000000000001,10.600000000000001
965,Robledo,Colombia,73.22,2024-01-20,Total,3.4,1011.0,13.6,2024-12-19 12:11:09,2024-12-19 12:11:09,5.900000000000002,5.900000000000002
966,Laureles,Colombia,79.52,2024-01-28,Total,3.1,1009.7,4.2,2024-12-19 12:11:09,2024-12-19 12:11:09,-1.3000000000000007,-1.3000000000000007
967,Aranjuez,Colombia,92.48,2024-01-27,Mínima,7.0,1004.7,0.4,2024-12-19 12:11:09,2024-12-19 12:11:09,-13.900000000000002,-13.900000000000002
968,Laureles,Colombia,63.31999999999999,2024-01-21,Total,9.0,1012.0,7.2,2024-12-19 12:11:09,2024-12-19 12:11:09,15.799999999999997,15.799999999999997
969,Belen,Colombia,70.52,2024-01-28,Parcial,0.9,1008.8,9.7,2024-12-19 12:11:09,2024-12-19 12:11:09,-9.400000000000002,-9.400000000000002
970,Robledo,Colombia,68.53999999999999,2024-01-20,Parcial,1.9,1010.5,9.9,2024-12-19 12:11:09,2024-12-19 12:11:09,9.099999999999998,9.099999999999998
971,Robledo,Colombia,70.16,2024-01-21,Parcial,8.2,1010.4,5.9,2024-12-19 12:11:09,2024-12-19 12:11:09,-10.0,-10.0
972,Aranjuez,Colombia,80.06,2024-01-22,Total,2.9,1009.3,2.0,2024-12-19 12:11:09,2024-12-19 12:11:09,-11.399999999999999,-11.399999999999999
973,Aranjuez,Colombia,68.53999999999999,2024-01-26,Total,9.5,1006.5,13.2,2024-12-19 12:11:09,2024-12-19 12:11:09,-6.800000000000001,-6.800000000000001
974,Belen,Colombia,67.64,2024-01-25,Total,9.1,1000.3,7.9,2024-12-19 12:11:09,2024-12-19 12:11:09,-9.100000000000001,-9.100000000000001
975,Aranjuez,Colombia,77.18,2024-01-26,Total,3.3,1025.0,0.1,2024-12-19 12:11:09,2024-12-19 12:11:09,-15.799999999999997,-15.799999999999997
976,Belen,Colombia,76.28,2024-01-23,Total,1.6,1016.9,10.2,2024-12-19 12:11:09,2024-12-19 12:11:09,15.799999999999997,15.799999999999997
977,El Poblado,Colombia,76.46000000000001,2024-01-27,Total,5.6,1024.0,2.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-16.9,-16.9
978,Buenos Aires,Colombia,81.68,2024-01-25,Total,6.1,1016.1,2.7,2024-12-19 12:11:09,2024-12-19 12:11:09,2.5,2.5
979,Belen,Colombia,70.88,2024-01-28,Total,0.1,1008.0,3.7,2024-12-19 12:11:09,2024-12-19 12:11:09,5.799999999999997,5.799999999999997
980,Robledo,Colombia,90.86000000000001,2024-01-22,Total,10.3,1018.6,13.9,2024-12-19 12:11:09,2024-12-19 12:11:09,-1.2000000000000028,-1.2000000000000028
981,Aranjuez,Colombia,91.4,2024-01-23,Mínima,6.0,1007.4,2.4,2024-12-19 12:11:09,2024-12-19 12:11:09,-2.5,-2.5
982,El Poblado,Colombia,71.78,2024-01-29,Parcial,1.0,1020.0,9.1,2024-12-19 12:11:09,2024-12-19 12:11:09,0.5,0.5
983,El Poblado,Colombia,89.96000000000001,2024-01-29,Total,5.5,1002.5,6.4,2024-12-19 12:11:09,2024-12-19 12:11:09,0.1999999999999993,0.1999999999999993
984,Belen,Colombia,60.08,2024-01-27,Total,2.2,1005.6,9.4,2024-12-19 12:11:09,2024-12-19 12:11:09,-8.5,-8.5
985,Buenos Aires,Colombia,93.38,2024-01-24,Mínima,0.2,1014.9,2.0,2024-12-19 12:11:09,2024-12-19 12:11:09,7.800000000000001,7.800000000000001
986,Castilla,Colombia,88.7,2024-01-26,Total,0.8,1000.8,5.6,2024-12-19 12:11:09,2024-12-19 12:11:09,-1.8000000000000007,-1.8000000000000007
987,El Poblado,Colombia,86.36,2024-01-25,Mínima,6.1,1016.5,3.1,2024-12-19 12:11:09,2024-12-19 12:11:09,-15.499999999999996,-15.499999999999996
988,Robledo,Colombia,66.38,2024-01-30,Total,6.3,1010.6,14.4,2024-12-19 12:11:09,2024-12-19 12:11:09,6.700000000000001,6.700000000000001
989,Buenos Aires,Colombia,92.12,2024-01-31,Mínima,4.2,1007.7,2.1,2024-12-19 12:11:09,2024-12-19 12:11:09,-0.09999999999999787,-0.09999999999999787
990,Aranjuez,Colombia,75.92,2024-01-29,Total,5.9,1018.1,3.4,2024-12-19 12:11:09,2024-12-19 12:11:09,-8.8,-8.8
991,Aranjuez,Colombia,89.06,2024-01-26,Total,2.6,1014.6,13.7,2024-12-19 12:11:09,2024-12-19 12:11:09,-4.600000000000001,-4.600000000000001
992,Laureles,Colombia,63.86,2024-01-30,Total,5.0,1010.5,4.3,2024-12-19 12:11:09,2024-12-19 12:11:09,2.8999999999999986,2.8999999999999986
993,Laureles,Colombia,81.14,2024-01-31,Total,10.6,1012.7,1.9,2024-12-19 12:11:09,2024-12-19 12:11:09,-0.8999999999999986,-0.8999999999999986
994,Buenos Aires,Colombia,77.18,2024-01-28,Parcial,10.3,1005.9,8.6,2024-12-19 12:11:09,2024-12-19 12:11:09,4.800000000000001,4.800000000000001
995,Belen,Colombia,69.25999999999999,2024-01-24,Total,8.0,1014.6,2.3,2024-12-19 12:11:09,2024-12-19 12:11:09,13.4,13.4
996,Aranjuez,Colombia,84.38,2024-02-01,Total,4.7,1005.4,13.3,2024-12-19 12:11:09,2024-12-19 12:11:09,3.6000000000000014,3.6000000000000014
997,Buenos Aires,Colombia,81.14,2024-01-30,Total,0.2,1021.1,1.9,2024-12-19 12:11:09,2024-12-19 12:11:09,17.299999999999997,17.299999999999997
998,Laureles,Colombia,59.72,2024-02-01,Total,5.8,1006.9,2.5,2024-12-19 12:11:09,2024-12-19 12:11:09,2.700000000000003,2.700000000000003
999,El Poblado,Colombia,67.82,2024-01-31,Total,2.3,1012.9,10.9,2024-12-19 12:11:09,2024-12-19 12:11:09,-17.799999999999997,-17.799999999999997
1000,Laureles,Colombia,78.08000000000001,2024-01-27,Total,4.0,1014.1,4.2,2024-12-19 12:11:09,2024-12-19 12:11:09,-0.20000000000000284,-0.20000000000000284
1001,El Poblado,Colombia,74.30000000000001,2024-01-01,Total,9.6,1016.1,1.0,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1002,Belen,Colombia,70.52,2024-01-01,Total,8.7,1012.5,13.1,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1003,Buenos Aires,Colombia,86.72,2024-01-01,Total,1.9,1010.6,7.6,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1004,Castilla,Colombia,80.06,2024-01-01,Total,4.7,1009.3,10.6,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1005,Castilla,Colombia,63.31999999999999,2024-01-02,Total,6.8,1003.1,2.4,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1006,Aranjuez,Colombia,62.06,2024-01-01,Total,7.4,1000.0,5.2,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1007,Robledo,Colombia,71.96000000000001,2024-01-02,Parcial,8.0,1006.7,7.1,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1008,Buenos Aires,Colombia,62.6,2024-01-01,Total,0.7,1015.3,11.2,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1009,Belen,Colombia,88.7,2024-01-02,Total,4.9,1015.8,6.7,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1010,Laureles,Colombia,70.88,2024-01-02,Parcial,5.3,1001.0,6.7,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1011,Robledo,Colombia,72.14,2024-01-01,Total,7.8,1010.1,2.2,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1012,Aranjuez,Colombia,60.08,2024-01-03,Total,4.9,1003.2,1.8,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1013,Laureles,Colombia,72.86,2024-01-04,Total,8.5,1007.4,13.1,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1014,Buenos Aires,Colombia,81.86,2024-01-03,Parcial,9.8,1018.1,9.9,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1015,Robledo,Colombia,86.18,2024-01-02,Total,9.1,1010.3,14.1,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1016,Robledo,Colombia,79.16,2024-01-04,Total,3.0,1023.5,11.4,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1017,Belen,Colombia,68.18,2024-01-02,Parcial,6.4,1019.3,9.8,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1018,El Poblado,Colombia,73.75999999999999,2024-01-03,Total,0.9,1019.6,13.1,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1019,El Poblado,Colombia,85.82,2024-01-04,Total,8.0,1008.8,10.3,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1020,Buenos Aires,Colombia,71.96000000000001,2024-01-02,Parcial,7.4,1022.8,5.3,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1021,Laureles,Colombia,93.02,2024-01-05,Mínima,8.8,1012.4,3.1,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1022,Aranjuez,Colombia,61.519999999999996,2024-01-06,Total,9.9,1014.2,8.1,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1023,Castilla,Colombia,80.6,2024-01-05,Total,4.2,1008.5,3.9,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1024,Robledo,Colombia,64.22,2024-01-06,Total,6.3,1007.5,14.8,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1025,Castilla,Colombia,68.18,2024-01-03,Total,5.0,1000.6,0.5,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1026,Robledo,Colombia,61.34,2024-01-04,Total,4.4,1007.5,0.8,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1027,Laureles,Colombia,80.78,2024-01-03,Parcial,0.3,1021.2,7.0,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1028,El Poblado,Colombia,68.72,2024-01-05,Total,10.4,1000.8,10.8,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1029,Laureles,Colombia,68.36,2024-01-06,Parcial,3.7,1005.9,7.3,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1030,Laureles,Colombia,71.78,2024-01-03,Total,10.8,1005.8,4.3,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1031,Belen,Colombia,59.900000000000006,2024-01-07,Total,7.1,1021.9,11.2,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1032,Castilla,Colombia,66.38,2024-01-04,Total,0.1,1003.3,0.4,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1033,Buenos Aires,Colombia,59.18,2024-01-05,Total,0.2,1019.5,1.6,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1034,Castilla,Colombia,64.03999999999999,2024-01-03,Total,8.9,1004.7,13.6,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1035,El Poblado,Colombia,68.36,2024-01-07,Total,10.6,1020.3,4.3,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1036,Robledo,Colombia,74.66,2024-01-04,Total,8.3,1014.6,3.2,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1037,Aranjuez,Colombia,82.4,2024-01-08,Parcial,5.9,1009.0,9.8,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1038,Castilla,Colombia,62.42,2024-01-07,Total,0.7,1017.0,6.2,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1039,Buenos Aires,Colombia,87.98,2024-01-09,Total,3.4,1008.0,12.4,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1040,El Poblado,Colombia,60.980000000000004,2024-01-06,Total,4.7,1024.9,0.9,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1041,Robledo,Colombia,83.30000000000001,2024-01-10,Total,9.8,1002.8,8.1,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1042,Robledo,Colombia,86.53999999999999,2024-01-07,Total,7.6,1004.2,8.4,2024-12-19 12:11:09,2024-12-19 12:11:09,,
1043,Belen,Colombia,88.34,2024-01-08,Total,6.0,1010.4,6.6,2024-12-19 12:11:09,2024-12-19 12:11:09,,
