id,localidad,pais,temperatura,fecha_y_hora,cobertura_nubes,indice_uv,presion_atmosferica,velocidad_viento,created_at,updated_at,delta_temperatura_horaria,delta_temperatura_diaria
794,Robledo,Colombia,15.6,2024-02-01 00:00:00,Total,1.3,1014.3,5.9,2024-12-19 12:13:18,2024-12-19 12:13:18,-14.000000000000002,-14.000000000000002
795,Aranjuez,Colombia,16.4,2024-01-29 00:00:00,Total,10.2,1010.4,13.1,2024-12-19 12:13:18,2024-12-19 12:13:18,-2.3000000000000007,-2.3000000000000007
796,El Poblado,Colombia,25.0,2024-01-30 00:00:00,Parcial,8.2,1009.9,9.5,2024-12-19 12:13:18,2024-12-19 12:13:18,-5.199999999999999,-5.199999999999999
797,Aranjuez,Colombia,15.2,2024-01-24 00:00:00,Total,9.1,1000.4,10.8,2024-12-19 12:13:18,2024-12-19 12:13:18,-10.5,-10.5
798,Belen,Colombia,20.5,2024-01-19 00:00:00,Parcial,9.1,1009.1,9.2,2024-12-19 12:13:18,2024-12-19 12:13:18,-5.399999999999999,-5.399999999999999
799,Castilla,Colombia,30.6,2024-01-28 00:00:00,Total,10.1,1009.6,6.4,2024-12-19 12:13:18,2024-12-19 12:13:18,1.6000000000000014,1.6000000000000014
800,Robledo,Colombia,26.5,2024-02-04 00:00:00,Parcial,2.3,1012.3,8.2,2024-12-19 12:13:18,2024-12-19 12:13:18,4.199999999999999,4.199999999999999
801,Belen,Colombia,20.7,2024-01-01 00:00:00,Total,3.2,1007.3,0.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-10.400000000000002,-10.400000000000002
802,Belen,Colombia,30.5,2024-01-01 00:00:00,Mínima,2.2,1005.9,2.1,2024-12-19 12:14:33,2024-12-19 12:14:33,9.8,9.8
803,Aranjuez,Colombia,27.6,2024-01-01 00:00:00,Total,9.9,1022.8,10.5,2024-12-19 12:14:33,2024-12-19 12:14:33,-3.599999999999998,-3.599999999999998
804,Buenos Aires,Colombia,17.4,2024-01-02 00:00:00,Total,4.4,1016.1,8.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-4.800000000000001,-4.800000000000001
805,Castilla,Colombia,26.8,2024-01-02 00:00:00,Parcial,4.8,1013.0,5.6,2024-12-19 12:14:33,2024-12-19 12:14:33,3.8000000000000007,3.8000000000000007
806,Castilla,Colombia,30.1,2024-01-01 00:00:00,Total,0.4,1021.4,13.3,2024-12-19 12:14:33,2024-12-19 12:14:33,8.400000000000002,8.400000000000002
807,Laureles,Colombia,22.1,2024-01-02 00:00:00,Total,7.7,1024.3,2.0,2024-12-19 12:14:33,2024-12-19 12:14:33,0.5,0.5
808,Buenos Aires,Colombia,31.4,2024-01-03 00:00:00,Total,9.2,1024.6,8.2,2024-12-19 12:14:33,2024-12-19 12:14:33,3.6999999999999993,3.6999999999999993
809,Belen,Colombia,34.4,2024-01-01 00:00:00,Total,4.4,1005.2,6.8,2024-12-19 12:14:33,2024-12-19 12:14:33,3.8999999999999986,3.8999999999999986
810,Castilla,Colombia,18.9,2024-01-03 00:00:00,Total,8.5,1005.1,5.2,2024-12-19 12:14:33,2024-12-19 12:14:33,1.0999999999999979,1.0999999999999979
811,Robledo,Colombia,17.2,2024-01-01 00:00:00,Total,0.7,1024.3,7.7,2024-12-19 12:14:33,2024-12-19 12:14:33,-5.100000000000001,-5.100000000000001
812,Belen,Colombia,21.9,2024-01-04 00:00:00,Total,7.7,1002.1,11.2,2024-12-19 12:14:33,2024-12-19 12:14:33,0.5999999999999979,0.5999999999999979
813,Robledo,Colombia,27.4,2024-01-02 00:00:00,Total,6.7,1013.5,12.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.700000000000003,-2.700000000000003
814,Aranjuez,Colombia,26.5,2024-01-03 00:00:00,Parcial,0.6,1007.2,9.1,2024-12-19 12:14:33,2024-12-19 12:14:33,9.5,9.5
815,Laureles,Colombia,25.4,2024-01-03 00:00:00,Total,1.1,1000.4,14.3,2024-12-19 12:14:33,2024-12-19 12:14:33,-3.0,-3.0
816,El Poblado,Colombia,20.5,2024-01-04 00:00:00,Total,1.9,1003.9,11.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-6.899999999999999,-6.899999999999999
817,Robledo,Colombia,15.2,2024-01-04 00:00:00,Total,9.3,1016.5,11.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-16.7,-16.7
818,Aranjuez,Colombia,33.8,2024-01-05 00:00:00,Mínima,1.9,1021.8,1.9,2024-12-19 12:14:33,2024-12-19 12:14:33,3.099999999999998,3.099999999999998
819,Aranjuez,Colombia,28.6,2024-01-04 00:00:00,Mínima,5.0,1022.0,2.6,2024-12-19 12:14:33,2024-12-19 12:14:33,11.700000000000003,11.700000000000003
820,Belen,Colombia,16.7,2024-01-02 00:00:00,Total,6.7,1014.9,3.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-3.400000000000002,-3.400000000000002
821,Laureles,Colombia,24.3,2024-01-03 00:00:00,Parcial,2.0,1006.7,6.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-1.0999999999999979,-1.0999999999999979
822,Belen,Colombia,31.3,2024-01-01 00:00:00,Total,7.0,1000.6,14.4,2024-12-19 12:14:33,2024-12-19 12:14:33,-3.099999999999998,-3.099999999999998
823,Robledo,Colombia,20.9,2024-01-05 00:00:00,Total,6.8,1011.6,12.3,2024-12-19 12:14:33,2024-12-19 12:14:33,2.8999999999999986,2.8999999999999986
824,Aranjuez,Colombia,27.5,2024-01-05 00:00:00,Parcial,5.6,1017.8,7.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-6.299999999999997,-6.299999999999997
825,Buenos Aires,Colombia,25.1,2024-01-06 00:00:00,Parcial,8.6,1023.0,5.7,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.5,-2.5
826,El Poblado,Colombia,17.1,2024-01-02 00:00:00,Total,5.7,1001.2,5.7,2024-12-19 12:14:33,2024-12-19 12:14:33,-11.399999999999999,-11.399999999999999
827,Aranjuez,Colombia,32.0,2024-01-04 00:00:00,Total,4.7,1020.7,9.7,2024-12-19 12:14:33,2024-12-19 12:14:33,3.3999999999999986,3.3999999999999986
828,Laureles,Colombia,26.2,2024-01-05 00:00:00,Total,7.8,1002.2,2.8,2024-12-19 12:14:33,2024-12-19 12:14:33,6.699999999999999,6.699999999999999
829,Laureles,Colombia,31.5,2024-01-06 00:00:00,Total,3.3,1006.6,6.3,2024-12-19 12:14:33,2024-12-19 12:14:33,0.6999999999999993,0.6999999999999993
830,Aranjuez,Colombia,17.9,2024-01-03 00:00:00,Total,5.2,1003.1,9.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-8.600000000000001,-8.600000000000001
831,Belen,Colombia,32.6,2024-01-06 00:00:00,Total,0.1,1007.8,13.1,2024-12-19 12:14:33,2024-12-19 12:14:33,0.5,0.5
832,Robledo,Colombia,16.8,2024-01-04 00:00:00,Total,7.3,1011.1,9.2,2024-12-19 12:14:33,2024-12-19 12:14:33,1.6000000000000014,1.6000000000000014
833,Belen,Colombia,33.0,2024-01-07 00:00:00,Mínima,4.3,1006.3,4.8,2024-12-19 12:14:33,2024-12-19 12:14:33,9.399999999999999,9.399999999999999
834,Buenos Aires,Colombia,26.6,2024-01-05 00:00:00,Total,8.8,1012.5,0.9,2024-12-19 12:14:33,2024-12-19 12:14:33,11.500000000000002,11.500000000000002
835,El Poblado,Colombia,27.9,2024-01-08 00:00:00,Total,3.7,1019.4,13.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-3.8000000000000007,-3.8000000000000007
836,Buenos Aires,Colombia,17.7,2024-01-07 00:00:00,Total,8.5,1016.0,6.5,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.1000000000000014,-2.1000000000000014
837,Laureles,Colombia,16.9,2024-01-06 00:00:00,Total,1.1,1008.8,13.3,2024-12-19 12:14:33,2024-12-19 12:14:33,-14.600000000000001,-14.600000000000001
838,Aranjuez,Colombia,18.5,2024-01-06 00:00:00,Total,10.0,1003.9,12.3,2024-12-19 12:14:33,2024-12-19 12:14:33,-13.899999999999999,-13.899999999999999
839,Laureles,Colombia,22.2,2024-01-02 00:00:00,Total,6.5,1002.2,14.6,2024-12-19 12:14:33,2024-12-19 12:14:33,0.09999999999999787,0.09999999999999787
840,Laureles,Colombia,32.7,2024-01-05 00:00:00,Total,2.1,1018.0,14.5,2024-12-19 12:14:33,2024-12-19 12:14:33,6.5000000000000036,6.5000000000000036
841,Aranjuez,Colombia,22.4,2024-01-07 00:00:00,Total,3.1,1007.0,4.4,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.3000000000000007,-0.3000000000000007
842,Buenos Aires,Colombia,30.8,2024-01-06 00:00:00,Mínima,6.8,1021.3,2.9,2024-12-19 12:14:33,2024-12-19 12:14:33,5.699999999999999,5.699999999999999
843,El Poblado,Colombia,17.6,2024-01-07 00:00:00,Total,0.5,1003.9,11.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.599999999999998,-2.599999999999998
844,Aranjuez,Colombia,27.8,2024-01-08 00:00:00,Parcial,0.0,1023.5,5.6,2024-12-19 12:14:33,2024-12-19 12:14:33,9.8,9.8
845,Robledo,Colombia,29.4,2024-01-08 00:00:00,Mínima,5.3,1001.6,3.8,2024-12-19 12:14:33,2024-12-19 12:14:33,1.3999999999999986,1.3999999999999986
846,Robledo,Colombia,29.6,2024-01-09 00:00:00,Mínima,7.6,1008.8,4.7,2024-12-19 12:14:33,2024-12-19 12:14:33,14.400000000000002,14.400000000000002
847,Castilla,Colombia,33.3,2024-01-03 00:00:00,Total,2.5,1009.6,12.3,2024-12-19 12:14:33,2024-12-19 12:14:33,14.399999999999999,14.399999999999999
848,Castilla,Colombia,26.1,2024-01-04 00:00:00,Total,9.8,1020.1,12.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-7.600000000000001,-7.600000000000001
849,Castilla,Colombia,21.5,2024-01-05 00:00:00,Parcial,7.5,1013.1,9.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.6000000000000014,-2.6000000000000014
850,Buenos Aires,Colombia,34.0,2024-01-09 00:00:00,Total,1.1,1021.1,11.8,2024-12-19 12:14:33,2024-12-19 12:14:33,9.899999999999999,9.899999999999999
851,El Poblado,Colombia,19.6,2024-01-10 00:00:00,Total,7.3,1010.4,14.8,2024-12-19 12:14:33,2024-12-19 12:14:33,2.900000000000002,2.900000000000002
852,Belen,Colombia,26.3,2024-01-11 00:00:00,Parcial,10.7,1010.6,9.6,2024-12-19 12:14:33,2024-12-19 12:14:33,6.5,6.5
853,Robledo,Colombia,28.8,2024-01-07 00:00:00,Total,8.1,1022.4,10.8,2024-12-19 12:14:33,2024-12-19 12:14:33,5.199999999999999,5.199999999999999
854,Belen,Colombia,23.7,2024-01-08 00:00:00,Total,5.1,1011.8,10.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-7.600000000000001,-7.600000000000001
855,Aranjuez,Colombia,16.6,2024-01-10 00:00:00,Total,4.7,1023.4,5.6,2024-12-19 12:14:33,2024-12-19 12:14:33,-7.699999999999999,-7.699999999999999
856,El Poblado,Colombia,19.2,2024-01-07 00:00:00,Total,6.0,1000.9,1.4,2024-12-19 12:14:33,2024-12-19 12:14:33,1.5999999999999979,1.5999999999999979
857,Belen,Colombia,31.0,2024-01-12 00:00:00,Total,7.8,1005.9,14.9,2024-12-19 12:14:33,2024-12-19 12:14:33,4.300000000000001,4.300000000000001
858,Laureles,Colombia,16.8,2024-01-08 00:00:00,Total,0.6,1005.5,3.4,2024-12-19 12:14:33,2024-12-19 12:14:33,-15.8,-15.8
859,Castilla,Colombia,24.6,2024-01-08 00:00:00,Parcial,5.1,1007.8,9.4,2024-12-19 12:14:33,2024-12-19 12:14:33,8.700000000000001,8.700000000000001
860,Buenos Aires,Colombia,20.6,2024-01-13 00:00:00,Parcial,9.3,1019.1,7.3,2024-12-19 12:14:33,2024-12-19 12:14:33,4.800000000000001,4.800000000000001
861,Robledo,Colombia,26.7,2024-01-09 00:00:00,Parcial,2.0,1019.5,9.3,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.900000000000002,-2.900000000000002
862,Robledo,Colombia,30.6,2024-01-11 00:00:00,Total,4.3,1007.4,13.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-1.2999999999999972,-1.2999999999999972
863,El Poblado,Colombia,17.5,2024-01-09 00:00:00,Total,5.1,1014.1,9.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-12.399999999999999,-12.399999999999999
864,Castilla,Colombia,20.3,2024-01-12 00:00:00,Total,6.5,1013.7,3.7,2024-12-19 12:14:33,2024-12-19 12:14:33,0.6000000000000014,0.6000000000000014
865,El Poblado,Colombia,21.7,2024-01-14 00:00:00,Total,2.9,1008.9,1.0,2024-12-19 12:14:33,2024-12-19 12:14:33,1.8999999999999986,1.8999999999999986
866,El Poblado,Colombia,17.0,2024-01-06 00:00:00,Total,1.4,1019.4,8.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.10000000000000142,-0.10000000000000142
867,Laureles,Colombia,24.6,2024-01-13 00:00:00,Total,2.6,1006.1,1.4,2024-12-19 12:14:33,2024-12-19 12:14:33,3.400000000000002,3.400000000000002
868,Aranjuez,Colombia,18.2,2024-01-10 00:00:00,Total,1.6,1019.8,0.7,2024-12-19 12:14:33,2024-12-19 12:14:33,1.5999999999999979,1.5999999999999979
869,El Poblado,Colombia,30.8,2024-01-09 00:00:00,Total,9.6,1023.6,14.4,2024-12-19 12:14:33,2024-12-19 12:14:33,13.3,13.3
870,Castilla,Colombia,16.9,2024-01-07 00:00:00,Total,2.9,1004.3,0.5,2024-12-19 12:14:33,2024-12-19 12:14:33,-14.600000000000001,-14.600000000000001
871,Castilla,Colombia,22.3,2024-01-10 00:00:00,Total,3.7,1016.9,2.7,2024-12-19 12:14:33,2024-12-19 12:14:33,-7.5,-7.5
872,Belen,Colombia,33.6,2024-01-08 00:00:00,Mínima,2.7,1017.8,2.9,2024-12-19 12:14:33,2024-12-19 12:14:33,9.900000000000002,9.900000000000002
873,Laureles,Colombia,17.7,2024-01-09 00:00:00,Total,3.8,1012.5,3.5,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.0,-2.0
874,Aranjuez,Colombia,21.6,2024-01-11 00:00:00,Total,5.7,1009.4,4.1,2024-12-19 12:14:33,2024-12-19 12:14:33,5.5,5.5
875,Aranjuez,Colombia,27.4,2024-01-10 00:00:00,Total,10.1,1015.3,4.7,2024-12-19 12:14:33,2024-12-19 12:14:33,9.2,9.2
876,Aranjuez,Colombia,23.4,2024-01-11 00:00:00,Total,2.1,1008.6,12.3,2024-12-19 12:14:33,2024-12-19 12:14:33,1.7999999999999972,1.7999999999999972
877,El Poblado,Colombia,28.7,2024-01-14 00:00:00,Mínima,4.6,1012.2,3.6,2024-12-19 12:14:33,2024-12-19 12:14:33,7.0,7.0
878,Belen,Colombia,22.5,2024-01-09 00:00:00,Parcial,8.7,1013.7,7.6,2024-12-19 12:14:33,2024-12-19 12:14:33,5.199999999999999,5.199999999999999
879,Buenos Aires,Colombia,30.9,2024-01-12 00:00:00,Total,4.6,1024.0,11.2,2024-12-19 12:14:33,2024-12-19 12:14:33,8.399999999999999,8.399999999999999
880,Belen,Colombia,24.8,2024-01-11 00:00:00,Total,7.6,1019.2,4.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-1.5,-1.5
881,Laureles,Colombia,31.6,2024-01-13 00:00:00,Total,8.9,1024.0,10.8,2024-12-19 12:14:33,2024-12-19 12:14:33,7.0,7.0
882,Laureles,Colombia,26.9,2024-01-10 00:00:00,Total,7.3,1020.1,0.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-6.600000000000001,-6.600000000000001
883,El Poblado,Colombia,16.7,2024-01-12 00:00:00,Total,1.1,1014.6,13.7,2024-12-19 12:14:33,2024-12-19 12:14:33,1.0,1.0
884,Laureles,Colombia,22.6,2024-01-11 00:00:00,Total,9.7,1002.4,3.9,2024-12-19 12:14:33,2024-12-19 12:14:33,0.40000000000000213,0.40000000000000213
885,Robledo,Colombia,31.5,2024-01-12 00:00:00,Total,10.7,1019.8,7.0,2024-12-19 12:14:33,2024-12-19 12:14:33,0.6000000000000014,0.6000000000000014
886,Laureles,Colombia,33.4,2024-01-13 00:00:00,Mínima,8.5,1016.7,1.9,2024-12-19 12:14:33,2024-12-19 12:14:33,1.7999999999999972,1.7999999999999972
887,Aranjuez,Colombia,16.6,2024-01-13 00:00:00,Total,2.8,1006.4,5.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-16.199999999999996,-16.199999999999996
888,Laureles,Colombia,25.6,2024-01-12 00:00:00,Total,9.7,1006.7,11.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-8.5,-8.5
889,El Poblado,Colombia,21.0,2024-01-13 00:00:00,Parcial,4.2,1002.3,7.6,2024-12-19 12:14:33,2024-12-19 12:14:33,3.5,3.5
890,Aranjuez,Colombia,29.7,2024-01-14 00:00:00,Mínima,1.5,1010.2,3.0,2024-12-19 12:14:33,2024-12-19 12:14:33,8.2,8.2
891,Buenos Aires,Colombia,24.9,2024-01-15 00:00:00,Total,5.3,1003.0,4.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-1.1000000000000014,-1.1000000000000014
892,Robledo,Colombia,25.9,2024-01-15 00:00:00,Total,8.6,1022.2,3.1,2024-12-19 12:14:33,2024-12-19 12:14:33,1.0999999999999979,1.0999999999999979
893,Robledo,Colombia,31.7,2024-01-14 00:00:00,Total,6.7,1024.7,14.4,2024-12-19 12:14:33,2024-12-19 12:14:33,12.8,12.8
894,Aranjuez,Colombia,22.5,2024-01-14 00:00:00,Total,7.0,1001.6,0.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-7.199999999999999,-7.199999999999999
895,Belen,Colombia,18.9,2024-01-15 00:00:00,Total,3.8,1008.6,14.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-12.400000000000002,-12.400000000000002
896,Buenos Aires,Colombia,34.2,2024-01-14 00:00:00,Total,1.0,1013.3,6.0,2024-12-19 12:14:33,2024-12-19 12:14:33,4.400000000000002,4.400000000000002
897,Castilla,Colombia,20.8,2024-01-15 00:00:00,Parcial,8.6,1021.8,5.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.5,-2.5
898,Buenos Aires,Colombia,26.9,2024-01-16 00:00:00,Total,1.7,1022.1,12.2,2024-12-19 12:14:33,2024-12-19 12:14:33,-3.1000000000000014,-3.1000000000000014
899,El Poblado,Colombia,23.3,2024-01-15 00:00:00,Parcial,5.9,1010.2,8.7,2024-12-19 12:14:33,2024-12-19 12:14:33,-8.0,-8.0
900,Robledo,Colombia,23.1,2024-01-16 00:00:00,Total,2.4,1005.9,3.7,2024-12-19 12:14:33,2024-12-19 12:14:33,2.8000000000000007,2.8000000000000007
901,Robledo,Colombia,17.9,2024-01-10 00:00:00,Total,3.2,1015.7,3.7,2024-12-19 12:14:33,2024-12-19 12:14:33,-9.100000000000001,-9.100000000000001
902,Belen,Colombia,15.3,2024-01-16 00:00:00,Total,9.1,1010.6,6.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-6.199999999999999,-6.199999999999999
903,Laureles,Colombia,29.7,2024-01-17 00:00:00,Total,10.2,1014.9,7.5,2024-12-19 12:14:33,2024-12-19 12:14:33,6.300000000000001,6.300000000000001
904,Robledo,Colombia,32.3,2024-01-18 00:00:00,Mínima,1.2,1001.6,4.9,2024-12-19 12:14:33,2024-12-19 12:14:33,9.199999999999996,9.199999999999996
905,Belen,Colombia,27.9,2024-01-15 00:00:00,Total,0.7,1006.3,12.9,2024-12-19 12:14:33,2024-12-19 12:14:33,9.0,9.0
906,Belen,Colombia,17.2,2024-01-19 00:00:00,Total,6.3,1013.6,12.5,2024-12-19 12:14:33,2024-12-19 12:14:33,-3.3000000000000007,-3.3000000000000007
907,Robledo,Colombia,22.8,2024-01-16 00:00:00,Total,9.0,1005.3,14.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.3000000000000007,-0.3000000000000007
908,Castilla,Colombia,18.2,2024-01-16 00:00:00,Total,0.0,1012.3,14.3,2024-12-19 12:14:33,2024-12-19 12:14:33,2.299999999999999,2.299999999999999
909,Aranjuez,Colombia,15.8,2024-01-16 00:00:00,Total,5.8,1010.7,8.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.599999999999998,-2.599999999999998
910,Aranjuez,Colombia,15.6,2024-01-17 00:00:00,Total,4.6,1005.3,2.5,2024-12-19 12:14:33,2024-12-19 12:14:33,-8.299999999999999,-8.299999999999999
911,Robledo,Colombia,22.2,2024-01-18 00:00:00,Total,5.1,1012.0,2.7,2024-12-19 12:14:33,2024-12-19 12:14:33,-10.099999999999998,-10.099999999999998
912,Robledo,Colombia,23.2,2024-01-17 00:00:00,Parcial,9.4,1006.2,7.5,2024-12-19 12:14:33,2024-12-19 12:14:33,1.5999999999999979,1.5999999999999979
913,Buenos Aires,Colombia,34.9,2024-01-11 00:00:00,Total,3.9,1007.7,8.6,2024-12-19 12:14:33,2024-12-19 12:14:33,6.799999999999997,6.799999999999997
914,Aranjuez,Colombia,25.1,2024-01-12 00:00:00,Parcial,2.1,1012.4,9.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-3.6999999999999993,-3.6999999999999993
915,Robledo,Colombia,30.8,2024-01-13 00:00:00,Mínima,8.1,1009.1,0.8,2024-12-19 12:14:33,2024-12-19 12:14:33,7.400000000000002,7.400000000000002
916,Robledo,Colombia,32.1,2024-01-17 00:00:00,Total,0.1,1003.9,13.9,2024-12-19 12:14:33,2024-12-19 12:14:33,8.900000000000002,8.900000000000002
917,Aranjuez,Colombia,24.9,2024-01-18 00:00:00,Parcial,10.6,1008.9,8.2,2024-12-19 12:14:33,2024-12-19 12:14:33,-8.100000000000001,-8.100000000000001
918,Buenos Aires,Colombia,27.9,2024-01-20 00:00:00,Parcial,0.9,1020.8,5.4,2024-12-19 12:14:33,2024-12-19 12:14:33,5.5,5.5
919,Laureles,Colombia,28.3,2024-01-21 00:00:00,Total,11.0,1015.6,14.6,2024-12-19 12:14:33,2024-12-19 12:14:33,5.900000000000002,5.900000000000002
920,Belen,Colombia,22.4,2024-01-18 00:00:00,Total,4.4,1023.6,11.4,2024-12-19 12:14:33,2024-12-19 12:14:33,-9.3,-9.3
921,Laureles,Colombia,22.1,2024-01-19 00:00:00,Total,5.0,1015.9,10.2,2024-12-19 12:14:33,2024-12-19 12:14:33,-7.699999999999999,-7.699999999999999
922,El Poblado,Colombia,34.2,2024-01-17 00:00:00,Total,0.1,1016.0,11.2,2024-12-19 12:14:33,2024-12-19 12:14:33,0.6000000000000014,0.6000000000000014
923,Castilla,Colombia,24.6,2024-01-17 00:00:00,Total,9.4,1014.3,12.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.5999999999999979,-0.5999999999999979
924,El Poblado,Colombia,32.7,2024-01-19 00:00:00,Total,0.9,1007.4,8.7,2024-12-19 12:14:33,2024-12-19 12:14:33,1.2000000000000028,1.2000000000000028
925,El Poblado,Colombia,23.1,2024-01-19 00:00:00,Total,3.5,1002.5,12.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-9.600000000000001,-9.600000000000001
926,Robledo,Colombia,27.5,2024-01-20 00:00:00,Total,8.9,1012.2,14.2,2024-12-19 12:14:33,2024-12-19 12:14:33,11.399999999999999,11.399999999999999
927,Castilla,Colombia,27.5,2024-01-21 00:00:00,Total,6.8,1009.0,1.6,2024-12-19 12:14:33,2024-12-19 12:14:33,-6.0,-6.0
928,Robledo,Colombia,28.4,2024-01-18 00:00:00,Total,7.9,1012.5,6.2,2024-12-19 12:14:33,2024-12-19 12:14:33,6.199999999999999,6.199999999999999
929,Robledo,Colombia,28.3,2024-01-22 00:00:00,Total,5.1,1019.1,10.0,2024-12-19 12:14:33,2024-12-19 12:14:33,13.100000000000001,13.100000000000001
930,Robledo,Colombia,24.3,2024-01-14 00:00:00,Total,7.9,1022.6,13.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-7.399999999999999,-7.399999999999999
931,El Poblado,Colombia,24.4,2024-01-20 00:00:00,Parcial,0.4,1001.1,6.7,2024-12-19 12:14:33,2024-12-19 12:14:33,-5.200000000000003,-5.200000000000003
932,Robledo,Colombia,23.5,2024-01-23 00:00:00,Total,3.3,1023.2,14.5,2024-12-19 12:14:33,2024-12-19 12:14:33,8.0,8.0
933,Belen,Colombia,21.5,2024-01-21 00:00:00,Total,9.4,1024.4,1.3,2024-12-19 12:14:33,2024-12-19 12:14:33,-3.6999999999999993,-3.6999999999999993
934,Aranjuez,Colombia,29.0,2024-01-19 00:00:00,Total,3.6,1008.1,8.0,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.10000000000000142,-0.10000000000000142
935,Aranjuez,Colombia,32.6,2024-01-15 00:00:00,Total,4.1,1003.0,8.0,2024-12-19 12:14:33,2024-12-19 12:14:33,6.400000000000002,6.400000000000002
936,Castilla,Colombia,17.9,2024-01-22 00:00:00,Total,7.9,1009.0,13.4,2024-12-19 12:14:33,2024-12-19 12:14:33,-6.300000000000001,-6.300000000000001
937,Castilla,Colombia,31.4,2024-01-23 00:00:00,Total,4.5,1006.2,9.7,2024-12-19 12:14:33,2024-12-19 12:14:33,7.699999999999999,7.699999999999999
938,Laureles,Colombia,33.3,2024-01-20 00:00:00,Mínima,0.8,1021.7,4.5,2024-12-19 12:14:33,2024-12-19 12:14:33,0.5,0.5
939,El Poblado,Colombia,31.6,2024-01-24 00:00:00,Total,7.6,1019.2,5.0,2024-12-19 12:14:33,2024-12-19 12:14:33,10.100000000000001,10.100000000000001
940,Castilla,Colombia,28.2,2024-01-24 00:00:00,Total,8.0,1021.6,11.9,2024-12-19 12:14:33,2024-12-19 12:14:33,9.099999999999998,9.099999999999998
941,Robledo,Colombia,18.5,2024-01-25 00:00:00,Total,9.9,1019.9,7.0,2024-12-19 12:14:33,2024-12-19 12:14:33,2.3999999999999986,2.3999999999999986
942,Robledo,Colombia,18.0,2024-01-25 00:00:00,Total,5.5,1018.0,12.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.5,-0.5
943,Aranjuez,Colombia,22.1,2024-01-18 00:00:00,Parcial,1.6,1012.0,9.8,2024-12-19 12:14:33,2024-12-19 12:14:33,-2.799999999999997,-2.799999999999997
944,El Poblado,Colombia,34.5,2024-01-21 00:00:00,Total,1.4,1020.6,9.0,2024-12-19 12:14:33,2024-12-19 12:14:33,14.399999999999999,14.399999999999999
945,Castilla,Colombia,18.8,2024-01-26 00:00:00,Total,5.7,1009.7,13.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-12.7,-12.7
946,Laureles,Colombia,32.7,2024-01-22 00:00:00,Total,4.6,1002.0,5.1,2024-12-19 12:14:33,2024-12-19 12:14:33,-0.09999999999999432,-0.09999999999999432
947,Robledo,Colombia,35.0,2024-01-27 00:00:00,Total,0.9,1020.9,14.9,2024-12-19 12:14:33,2024-12-19 12:14:33,16.1,16.1
948,Castilla,Colombia,34.9,2024-01-26 00:00:00,Total,9.9,1021.2,13.7,2024-12-19 12:14:33,2024-12-19 12:14:33,16.099999999999998,16.099999999999998
949,Buenos Aires,Colombia,31.3,2024-01-20 00:00:00,Total,10.2,1017.2,6.9,2024-12-19 12:14:33,2024-12-19 12:14:33,3.400000000000002,3.400000000000002
950,Robledo,Colombia,22.5,2024-01-27 00:00:00,Parcial,3.5,1018.7,5.9,2024-12-19 12:14:33,2024-12-19 12:14:33,-12.5,-12.5
951,Robledo,Colombia,16.5,2024-01-16 00:00:00,Total,1.2,1019.6,1.4,2024-12-19 12:14:33,2024-12-19 12:14:33,-6.300000000000001,-6.300000000000001
